l,volume,execution_time,id,provider,score_obtained,score_max,status,ai_answer,correct_answer,error,label,latency,mismatches,system_prompt,type,tac_id,model_id
96,11,2026-01-03 09:37:46,Q1-2,OpenAI,0,4,FAIL,"{""debit"":[{""account"":""機械装置"",""amount"":2000000},{""account"":""構築物"",""amount"":400000}],""credit"":[{""account"":""営業外支払手形"",""amount"":2400000}]}","[{""debit"":[{""account"":""機械装置"",""amount"":2000000},{""account"":""構築物"",""amount"":400000},{""account"":""長期前払費用"",""amount"":240000}],""credit"":[{""account"":""営業外支払手形"",""amount"":2640000}]}]",,第1問 (2) 仕訳問題,1358,"[""Missing/Incorrect Entry: {\""credit\"":[{\""account\"":\""営業外支払手形\"",\""amount\"":2640000}],\""day\"":null,\""debit\"":[{\""account\"":\""機械装置\"",\""amount\"":2000000},{\""account\"":\""構築物\"",\""amount\"":400000},{\""account\"":\""長期前払費用\"",\""amount\"":240000}]}"",""Extra Entry (AI): {\""credit\"":[{\""account\"":\""営業外支払手形\"",\""amount\"":2400000}],\""day\"":null,\""debit\"":[{\""account\"":\""機械装置\"",\""amount\"":2000000},{\""account\"":\""構築物\"",\""amount\"":400000}]}""]",あなたは日商簿記3級の受験者です。問題文と指定されたフォーマットに従い、正確に解答してください。リスト形式やネストされた構造の回答が求められる場合は、必要な行数を生成して入力してください。,JOURNAL,grade2_volume11,gpt-5.2
97,11,2026-01-03 08:32:54,Q1-3,Gemini,4,4,PERFECT,"{""debit"":[{""account"":""商品"",""amount"":800000},{""account"":""建物"",""amount"":1800000},{""account"":""備品"",""amount"":600000},{""account"":""のれん"",""amount"":1300000}],""credit"":[{""account"":""普通預金"",""amount"":4500000}]}","[{""debit"":[{""account"":""商品"",""amount"":800000},{""account"":""建物"",""amount"":1800000},{""account"":""備品"",""amount"":600000},{""account"":""のれん"",""amount"":1300000}],""credit"":[{""account"":""普通預金"",""amount"":4500000}]}]",,第1問 (3) 仕訳問題,12284,[],あなたは日商簿記3級の受験者です。問題文と指定されたフォーマットに従い、正確に解答してください。リスト形式やネストされた構造の回答が求められる場合は、必要な行数を生成して入力してください。,JOURNAL,grade2_volume11,gemini-3-pro-preview
98,11,2026-01-03 08:46:05,Q1-3,Gemini,4,4,PERFECT,"{""debit"":[{""account"":""商品"",""amount"":800000},{""account"":""建物"",""amount"":1800000},{""account"":""備品"",""amount"":600000},{""account"":""のれん"",""amount"":1300000}],""credit"":[{""account"":""普通預金"",""amount"":4500000}]}","[{""debit"":[{""account"":""商品"",""amount"":800000},{""account"":""建物"",""amount"":1800000},{""account"":""備品"",""amount"":600000},{""account"":""のれん"",""amount"":1300000}],""credit"":[{""account"":""普通預金"",""amount"":4500000}]}]",,第1問 (3) 仕訳問題,14482,[],あなたは日商簿記3級の受験者です。問題文と指定されたフォーマットに従い、正確に解答してください。リスト形式やネストされた構造の回答が求められる場合は、必要な行数を生成して入力してください。,JOURNAL,grade2_volume11,gemini-3-pro-preview
99,11,2026-01-03 09:37:46,Q1-3,Gemini,4,4,PERFECT,"{""debit"":[{""account"":""商品"",""amount"":800000},{""account"":""建物"",""amount"":1800000},{""account"":""備品"",""amount"":600000},{""account"":""のれん"",""amount"":1300000}],""credit"":[{""account"":""普通預金"",""amount"":4500000}]}","[{""debit"":[{""account"":""商品"",""amount"":800000},{""account"":""建物"",""amount"":1800000},{""account"":""備品"",""amount"":600000},{""account"":""のれん"",""amount"":1300000}],""credit"":[{""account"":""普通預金"",""amount"":4500000}]}]",,第1問 (3) 仕訳問題,11503,[],あなたは日商簿記3級の受験者です。問題文と指定されたフォーマットに従い、正確に解答してください。リスト形式やネストされた構造の回答が求められる場合は、必要な行数を生成して入力してください。,JOURNAL,grade2_volume11,gemini-3-pro-preview
100,11,2026-01-03 08:32:54,Q1-3,OpenAI,4,4,PERFECT,"{""debit"":[{""account"":""商品"",""amount"":800000},{""account"":""建物"",""amount"":1800000},{""account"":""備品"",""amount"":600000},{""account"":""のれん"",""amount"":1300000},{""account"":null,""amount"":null}],""credit"":[{""account"":""普通預金"",""amount"":4500000},{""account"":null,""amount"":null},{""account"":null,""amount"":null},{""account"":null,""amount"":null},{""account"":null,""amount"":null}]}","[{""debit"":[{""account"":""商品"",""amount"":800000},{""account"":""建物"",""amount"":1800000},{""account"":""備品"",""amount"":600000},{""account"":""のれん"",""amount"":1300000}],""credit"":[{""account"":""普通預金"",""amount"":4500000}]}]",,第1問 (3) 仕訳問題,2091,[],あなたは日商簿記3級の受験者です。問題文と指定されたフォーマットに従い、正確に解答してください。リスト形式やネストされた構造の回答が求められる場合は、必要な行数を生成して入力してください。,JOURNAL,grade2_volume11,gpt-5.2
101,11,2026-01-03 08:46:05,Q1-3,OpenAI,4,4,PERFECT,"{""debit"":[{""account"":""商品"",""amount"":800000},{""account"":""建物"",""amount"":1800000},{""account"":""備品"",""amount"":600000},{""account"":""のれん"",""amount"":1300000},{""account"":null,""amount"":null}],""credit"":[{""account"":""普通預金"",""amount"":4500000},{""account"":null,""amount"":null},{""account"":null,""amount"":null},{""account"":null,""amount"":null},{""account"":null,""amount"":null}]}","[{""debit"":[{""account"":""商品"",""amount"":800000},{""account"":""建物"",""amount"":1800000},{""account"":""備品"",""amount"":600000},{""account"":""のれん"",""amount"":1300000}],""credit"":[{""account"":""普通預金"",""amount"":4500000}]}]",,第1問 (3) 仕訳問題,1473,[],あなたは日商簿記3級の受験者です。問題文と指定されたフォーマットに従い、正確に解答してください。リスト形式やネストされた構造の回答が求められる場合は、必要な行数を生成して入力してください。,JOURNAL,grade2_volume11,gpt-5.2
102,11,2026-01-03 09:37:46,Q1-3,OpenAI,4,4,PERFECT,"{""debit"":[{""account"":""商品"",""amount"":800000},{""account"":""建物"",""amount"":1800000},{""account"":""備品"",""amount"":600000},{""account"":""のれん"",""amount"":1300000}],""credit"":[{""account"":""普通預金"",""amount"":4500000}]}","[{""debit"":[{""account"":""商品"",""amount"":800000},{""account"":""建物"",""amount"":1800000},{""account"":""備品"",""amount"":600000},{""account"":""のれん"",""amount"":1300000}],""credit"":[{""account"":""普通預金"",""amount"":4500000}]}]",,第1問 (3) 仕訳問題,1377,[],あなたは日商簿記3級の受験者です。問題文と指定されたフォーマットに従い、正確に解答してください。リスト形式やネストされた構造の回答が求められる場合は、必要な行数を生成して入力してください。,JOURNAL,grade2_volume11,gpt-5.2
103,11,2026-01-03 08:32:54,Q1-4,Gemini,4,4,PERFECT,"{""debit"":[{""account"":""備品"",""amount"":3700000}],""credit"":[{""account"":""未払金"",""amount"":3500000},{""account"":""現金"",""amount"":200000}]}","[{""debit"":[{""account"":""備品"",""amount"":3700000}],""credit"":[{""account"":""未払金"",""amount"":3500000},{""account"":""現金"",""amount"":200000}]}]",,第1問 (4) 仕訳問題,14695,[],あなたは日商簿記3級の受験者です。問題文と指定されたフォーマットに従い、正確に解答してください。リスト形式やネストされた構造の回答が求められる場合は、必要な行数を生成して入力してください。,JOURNAL,grade2_volume11,gemini-3-pro-preview
104,11,2026-01-03 08:46:05,Q1-4,Gemini,4,4,PERFECT,"{""debit"":[{""account"":""備品"",""amount"":3700000}],""credit"":[{""account"":""未払金"",""amount"":3500000},{""account"":""現金"",""amount"":200000}]}","[{""debit"":[{""account"":""備品"",""amount"":3700000}],""credit"":[{""account"":""未払金"",""amount"":3500000},{""account"":""現金"",""amount"":200000}]}]",,第1問 (4) 仕訳問題,23433,[],あなたは日商簿記3級の受験者です。問題文と指定されたフォーマットに従い、正確に解答してください。リスト形式やネストされた構造の回答が求められる場合は、必要な行数を生成して入力してください。,JOURNAL,grade2_volume11,gemini-3-pro-preview
105,11,2026-01-03 09:37:46,Q1-4,Gemini,4,4,PERFECT,"{""debit"":[{""account"":""備品"",""amount"":3700000}],""credit"":[{""account"":""未払金"",""amount"":3500000},{""account"":""現金"",""amount"":200000}]}","[{""debit"":[{""account"":""備品"",""amount"":3700000}],""credit"":[{""account"":""未払金"",""amount"":3500000},{""account"":""現金"",""amount"":200000}]}]",,第1問 (4) 仕訳問題,19648,[],あなたは日商簿記3級の受験者です。問題文と指定されたフォーマットに従い、正確に解答してください。リスト形式やネストされた構造の回答が求められる場合は、必要な行数を生成して入力してください。,JOURNAL,grade2_volume11,gemini-3-pro-preview
106,11,2026-01-03 08:32:54,Q1-4,OpenAI,0,4,FAIL,"{""debit"":[{""account"":""備品"",""amount"":3700000},{""account"":""支払運賃"",""amount"":200000}],""credit"":[{""account"":""未払金"",""amount"":3700000},{""account"":""現金"",""amount"":200000}]}","[{""debit"":[{""account"":""備品"",""amount"":3700000}],""credit"":[{""account"":""未払金"",""amount"":3500000},{""account"":""現金"",""amount"":200000}]}]",,第1問 (4) 仕訳問題,1429,"[""Missing/Incorrect Entry: {\""credit\"":[{\""account\"":\""現金\"",\""amount\"":200000},{\""account\"":\""未払金\"",\""amount\"":3500000}],\""day\"":null,\""debit\"":[{\""account\"":\""備品\"",\""amount\"":3700000}]}"",""Extra Entry (AI): {\""credit\"":[{\""account\"":\""現金\"",\""amount\"":200000},{\""account\"":\""未払金\"",\""amount\"":3700000}],\""day\"":null,\""debit\"":[{\""account\"":\""支払運賃\"",\""amount\"":200000},{\""account\"":\""備品\"",\""amount\"":3700000}]}""]",あなたは日商簿記3級の受験者です。問題文と指定されたフォーマットに従い、正確に解答してください。リスト形式やネストされた構造の回答が求められる場合は、必要な行数を生成して入力してください。,JOURNAL,grade2_volume11,gpt-5.2
107,11,2026-01-03 08:46:05,Q1-4,OpenAI,0,4,FAIL,"{""debit"":[{""account"":""備品"",""amount"":3500000},{""account"":""支払運賃"",""amount"":200000}],""credit"":[{""account"":""未払金"",""amount"":3500000},{""account"":""現金"",""amount"":200000}]}","[{""debit"":[{""account"":""備品"",""amount"":3700000}],""credit"":[{""account"":""未払金"",""amount"":3500000},{""account"":""現金"",""amount"":200000}]}]",,第1問 (4) 仕訳問題,2342,"[""Missing/Incorrect Entry: {\""credit\"":[{\""account\"":\""現金\"",\""amount\"":200000},{\""account\"":\""未払金\"",\""amount\"":3500000}],\""day\"":null,\""debit\"":[{\""account\"":\""備品\"",\""amount\"":3700000}]}"",""Extra Entry (AI): {\""credit\"":[{\""account\"":\""現金\"",\""amount\"":200000},{\""account\"":\""未払金\"",\""amount\"":3500000}],\""day\"":null,\""debit\"":[{\""account\"":\""支払運賃\"",\""amount\"":200000},{\""account\"":\""備品\"",\""amount\"":3500000}]}""]",あなたは日商簿記3級の受験者です。問題文と指定されたフォーマットに従い、正確に解答してください。リスト形式やネストされた構造の回答が求められる場合は、必要な行数を生成して入力してください。,JOURNAL,grade2_volume11,gpt-5.2
108,11,2026-01-03 09:37:46,Q1-4,OpenAI,0,4,FAIL,"{""debit"":[{""account"":""備品"",""amount"":3500000},{""account"":""支払運賃"",""amount"":200000}],""credit"":[{""account"":""買掛金"",""amount"":3500000},{""account"":""現金"",""amount"":200000}]}","[{""debit"":[{""account"":""備品"",""amount"":3700000}],""credit"":[{""account"":""未払金"",""amount"":3500000},{""account"":""現金"",""amount"":200000}]}]",,第1問 (4) 仕訳問題,1142,"[""Missing/Incorrect Entry: {\""credit\"":[{\""account\"":\""現金\"",\""amount\"":200000},{\""account\"":\""未払金\"",\""amount\"":3500000}],\""day\"":null,\""debit\"":[{\""account\"":\""備品\"",\""amount\"":3700000}]}"",""Extra Entry (AI): {\""credit\"":[{\""account\"":\""現金\"",\""amount\"":200000},{\""account\"":\""買掛金\"",\""amount\"":3500000}],\""day\"":null,\""debit\"":[{\""account\"":\""支払運賃\"",\""amount\"":200000},{\""account\"":\""備品\"",\""amount\"":3500000}]}""]",あなたは日商簿記3級の受験者です。問題文と指定されたフォーマットに従い、正確に解答してください。リスト形式やネストされた構造の回答が求められる場合は、必要な行数を生成して入力してください。,JOURNAL,grade2_volume11,gpt-5.2
109,11,2026-01-03 08:32:54,Q1-5,Gemini,4,4,PERFECT,"{""debit"":[{""account"":""資本準備金"",""amount"":3000000},{""account"":""利益準備金"",""amount"":2500000}],""credit"":[{""account"":""その他資本剰余金"",""amount"":3000000},{""account"":""繰越利益剰余金"",""amount"":2500000}]}","[{""debit"":[{""account"":""資本準備金"",""amount"":3000000},{""account"":""利益準備金"",""amount"":2500000}],""credit"":[{""account"":""その他資本剰余金"",""amount"":3000000},{""account"":""繰越利益剰余金"",""amount"":2500000}]}]",,第1問 (5) 仕訳問題,26078,[],あなたは日商簿記3級の受験者です。問題文と指定されたフォーマットに従い、正確に解答してください。リスト形式やネストされた構造の回答が求められる場合は、必要な行数を生成して入力してください。,JOURNAL,grade2_volume11,gemini-3-pro-preview
